date,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,dp,dy,ep,de,e10p,tms,dfy,log_equity_premium,equity_premium,equity_premium_lag,abs_ep_lag,sign_lag
1943-09-01,12.08,0.6,1.08,0.763631173,0.0038,0.0269,0.0383,0.0246,0.01452967,0.000316617,0.0038536,0.0011,0.0005,0.000591641,0.001628115,0.0275,0.0233,-3.002376816272659,-2.9789251552376097,-2.41459015137054,-0.5877866649021191,-2.6106397675087973,0.0231,0.0114,0.026812100500837578,0.027183383,0.014883383,0.014883383,1.0
1943-10-01,11.92,0.6033,1.0333,0.773736351,0.0038,0.027,0.0382,0.0247,0.017477102,0.000316617,0.0038388,0.0005,-0.0009,0.000764707,0.001396357,-0.0115,-0.0123,-2.9835583551726246,-2.9968918860420897,-2.4454600973990313,-0.5380982577735934,-2.5917055596178717,0.0232,0.011199999999999998,-0.011883203258880492,-0.011816617,0.027183383,0.027183383,1.0
1943-11-01,11.02,0.6067,0.9867,0.825808443,0.0038,0.0271,0.0383,0.0248,0.019713817,0.000316617,-0.0019175,0.0,-0.0023,0.001859681,0.001824046,-0.0665,-0.0774,-2.8994326477586534,-2.9779385056710885,-2.4131010408437845,-0.4863316069148688,-2.5080861155666403,0.023299999999999998,0.011200000000000002,-0.06913088288777479,-0.06681661700000001,-0.011816617,0.011816617,0.0
1943-12-01,11.67,0.61,0.94,0.787401575,0.0038,0.0274,0.0382,0.0248,0.01535659,0.000316617,0.0019175,0.0018,0.0049,0.000981949,0.001962398,0.0701,0.0649,-2.9513177681132445,-2.8940081255395484,-2.518896850016552,-0.4324209180966926,-2.560762902969562,0.0236,0.010799999999999997,0.06743553516340343,0.06978338299999999,-0.06681661700000001,0.06681661700000001,0.0
1944-01-01,11.85,0.6133,0.9367,0.778748181,0.0038,0.0272,0.0376,0.0248,0.017168931,0.000316617,-0.0019175,0.0021,0.002,0.000626322,0.001496229,0.0184,0.0171,-2.961228933931339,-2.9459225126486634,-2.5377200863481923,-0.4235088475831469,-2.571526848982336,0.023399999999999997,0.010400000000000003,0.01791620137364467,0.018083382999999998,0.06978338299999999,0.06978338299999999,1.0
1944-02-01,11.82,0.6167,0.9333,0.785033015,0.0038,0.0274,0.0372,0.0247,0.017361406,0.000316617,-0.0019212,0.0032,0.0034,0.000605139,0.00181182,0.0064,0.0002,-2.953165608962642,-2.95570046456583,-2.538821598388388,-0.41434401057425385,-2.5645387677661513,0.0236,0.009799999999999996,0.006063040076623986,0.006083383,0.018083382999999998,0.018083382999999998,1.0
1944-03-01,12.02,0.62,0.93,0.813886488,0.0038,0.0274,0.037,0.0247,0.017220508,0.000316617,0.0,0.0021,0.0048,0.000592386,0.001591801,0.0211,0.017,-2.9646077300500613,-2.947828812920952,-2.559142621941897,-0.40546510810816444,-2.5769526122026587,0.0236,0.009599999999999997,0.02056391069194019,0.020783383,0.006083383,0.006083383,1.0
1944-04-01,11.87,0.6233,0.9267,0.829601351,0.0038,0.0274,0.0368,0.0248,0.018040483,0.000316617,0.0057527,0.0013,0.0034,0.000718129,0.002125858,-0.0123,-0.0133,-2.9467415437889084,-2.9592992642743936,-2.5501395990110676,-0.39660194477784083,-2.560116907674988,0.0236,0.009399999999999999,-0.012692837955470469,-0.012616617,0.020783383,0.020783383,1.0
1944-05-01,12.35,0.6267,0.9233,0.794431946,0.0038,0.0273,0.0363,0.0247,0.016324338,0.000316617,0.0038168,0.0028,0.0005,0.000339042,0.003080381,0.0487,0.0407,-2.980943384825493,-2.9413015303730834,-2.593457133277541,-0.3874862515479524,-2.595566833936028,0.0235,0.008999999999999998,0.047234734970807345,0.048383383,-0.012616617,0.012616617,0.0
1944-06-01,12.98,0.63,0.92,0.761558162,0.0038,0.0273,0.0359,0.0248,0.016226833,0.000316617,0.001903,0.0008,0.002,0.000743232,0.002742912,0.0541,0.0492,-3.0254451708725028,-2.975691522670545,-2.646791320214995,-0.3786538506575077,-2.6412136075146604,0.0235,0.0086,0.05237075539159142,0.053783383000000004,0.048383383,0.048383383,1.0
1944-07-01,12.71,0.6333,0.9133,0.773389912,0.0038,0.0272,0.0357,0.0247,0.006536863,0.000316617,0.0056872,0.0036,0.0034,0.000895219,0.003464132,-0.0195,-0.0207,-2.9992001206611154,-3.0202207467356965,-2.633079950485867,-0.36612017017524867,-2.616200691019516,0.023399999999999997,0.008500000000000004,-0.020009200233151125,-0.019816617,0.053783383000000004,0.053783383000000004,1.0
1944-08-01,12.82,0.6367,0.9067,0.76875978,0.0038,0.0271,0.0355,0.0247,0.006260568,0.000316617,0.0037736,0.0027,0.0034,0.000521216,0.003016634,0.0144,0.0079,-3.0024631434516813,-2.9938457771605202,-2.6489500958226504,-0.3535130476290307,-2.620937262707452,0.023299999999999998,0.008399999999999998,0.013980737813409385,0.014083383,-0.019816617,0.019816617,0.0
1944-09-01,12.78,0.64,0.9,0.772332718,0.0038,0.0272,0.0356,0.0247,0.007000866,0.000316617,0.0,0.0014,0.0019,0.001095732,0.002915031,-0.0007,-0.0031,-2.994168551577808,-2.9972935541209433,-2.653241964607215,-0.3409265869705932,-2.6140435095364007,0.023399999999999997,0.008400000000000001,-0.0010168120018084325,-0.001016617,0.014083383,0.014083383,1.0
1944-10-01,12.78,0.64,0.91,0.771173139,0.0038,0.0272,0.0355,0.0247,0.004704844,0.000316617,0.0,0.0012,0.0019,0.00067089,0.003029399,0.0027,0.0014,-2.994168551577808,-2.994168551577808,-2.64219212842063,-0.3519764231571782,-2.6102374645967896,0.023399999999999997,0.008299999999999998,0.002379794660327568,0.002383383,-0.001016617,0.001016617,0.0
1944-11-01,12.83,0.64,0.92,0.766985678,0.0038,0.0272,0.0353,0.0247,0.003966345,0.000316617,0.0,0.0024,0.0048,0.000431828,0.003448245,0.0173,0.0058,-2.9980732812559645,-2.994168551577808,-2.635167787566596,-0.3629054936893685,-2.6102984496952133,0.023399999999999997,0.0081,0.016835491930150524,0.016983382999999998,0.002383383,0.002383383,1.0
1944-12-01,13.28,0.64,0.93,0.743763575,0.0038,0.027,0.0349,0.0246,0.010117414,0.000316617,0.0037594,0.0042,0.0149,0.000793574,0.003522317,0.0447,0.041,-3.032546246676707,-2.9980732812559645,-2.658829836883123,-0.3737164097935841,-2.6408913397013527,0.0232,0.0079,0.04341319597391019,0.044383383,0.016983382999999998,0.016983382999999998,1.0
1945-01-01,13.47,0.6433,0.94,0.735341967,0.0038,0.0269,0.0346,0.024,0.010251349,0.000316617,0.0,0.0127,0.0076,0.000819121,0.004099204,0.0122,0.0111,-3.041609090987455,-3.02740324461347,-2.6623403941403603,-0.37926869684709485,-2.6518460079556316,0.0231,0.0076999999999999985,0.011809612910425527,0.011883383,0.044383383,0.044383383,1.0
1945-02-01,14.3,0.6467,0.95,0.704488778,0.0038,0.0265,0.0341,0.0236,0.009120931,0.000316617,-0.0018779,0.0077,0.0046,0.000608911,0.003660855,0.0694,0.0635,-3.0961323077954512,-3.0363377609518625,-2.711552831653412,-0.3845794761420393,-2.709012202138401,0.022699999999999998,0.007599999999999999,0.06678117664507911,0.069083383,0.011883383,0.011883383,1.0
1945-03-01,13.64,0.65,0.96,0.767882643,0.0038,0.0262,0.0338,0.0236,0.009985264,0.000316617,0.0,0.0021,0.0018,0.001766459,0.00407661,-0.0421,-0.0454,-3.04378956850777,-3.0910424533583156,-2.653828646935571,-0.3899609215721991,-2.6597489149674476,0.0224,0.007599999999999996,-0.043328457480706066,-0.042416617,0.069083383,0.069083383,1.0
1945-04-01,14.84,0.65,0.9733,0.715062863,0.0038,0.0261,0.0336,0.0228,0.00948951,0.000316617,0.0018779,0.016,0.0018,0.001317291,0.003376176,0.0905,0.0894,-3.1281091538316885,-3.04378956850777,-2.7243891572889236,-0.40371999654276514,-2.7421789139985555,0.0223,0.007499999999999996,0.08631973977213166,0.09018338299999999,-0.042416617,0.042416617,0.0
1945-05-01,15.01,0.65,0.9867,0.702911468,0.0038,0.0262,0.0332,0.0226,0.013888813,0.000316617,0.0074767,0.0056,-0.0011,0.000869839,0.004202059,0.0201,0.0116,-3.1394995617378245,-3.1281091538316885,-2.7221058827643865,-0.41739367897343815,-2.751798135347821,0.0224,0.006999999999999999,0.019584094818921125,0.019783382999999998,0.09018338299999999,0.09018338299999999,1.0
1945-06-01,14.96,0.65,1.0,0.718843046,0.0038,0.0261,0.0329,0.0217,0.014163769,0.000316617,0.0092679,0.0169,0.0032,0.000753704,0.004146985,0.0016,-0.0006,-3.1361628886387853,-3.1394995617378245,-2.7053799725463312,-0.4307829160924542,-2.7468097906428044,0.0223,0.006799999999999997,0.0012821544762819871,0.0012833830000000001,0.019783382999999998,0.019783382999999998,1.0
1945-07-01,14.66,0.6533,0.9967,0.726301572,0.0038,0.026,0.0326,0.0224,0.015012599,0.000316617,0.0018433,-0.0086,-0.0011,0.001645989,0.003791896,-0.0213,-0.0222,-3.1108415335939377,-3.1310988096817636,-2.688428153467232,-0.42241338012670593,-2.7247873748164215,0.022199999999999998,0.006599999999999998,-0.02184668543777827,-0.021616617,0.0012833830000000001,0.0012833830000000001,1.0
1945-08-01,15.51,0.6567,0.9933,0.678753801,0.0038,0.0261,0.0326,0.0223,0.012979158,0.000316617,0.0,0.0026,0.0004,0.001980382,0.003628926,0.0593,0.0534,-3.1620129629736575,-3.1056506822437155,-2.748207522949274,-0.41380544002438335,-2.7792733832501035,0.0223,0.006499999999999995,0.057291745732898317,0.058983383,-0.021616617,0.021616617,0.0
1945-09-01,16.16,0.66,0.99,0.656820832,0.0038,0.0262,0.0324,0.0221,0.011872323,0.000316617,-0.00369,0.0054,0.0032,0.001953373,0.003621746,0.0461,0.0437,-3.198054497054615,-3.157000421150113,-2.792589388946451,-0.40546510810816433,-2.818338957224137,0.0224,0.006199999999999997,0.044752396480163076,0.045783383000000004,0.058983383,0.058983383,1.0
1945-10-01,16.65,0.66,0.98,0.63397642,0.0038,0.0262,0.032,0.0216,0.013045091,0.000316617,0.0,0.0104,0.0032,0.000977033,0.003847862,0.0301,0.0291,-3.2279256603881183,-3.198054497054615,-2.832612923743972,-0.39531273664414635,-2.846311768102134,0.0224,0.0058,0.029339318020095616,0.029783382999999997,0.045783383000000004,0.045783383000000004,1.0
1945-11-01,17.19,0.66,0.97,0.617883631,0.0038,0.0262,0.0315,0.021,0.013676533,0.000316617,0.00369,0.0125,0.0032,0.001326984,0.00373868,0.0449,0.0355,-3.259843263356424,-3.2279256603881183,-2.8747870268794666,-0.3850562364769572,-2.8764206629420217,0.0224,0.005299999999999999,0.04360462017051311,0.044583383000000004,0.029783382999999997,0.029783382999999997,1.0
1945-12-01,17.36,0.66,0.96,0.613239334,0.0038,0.0261,0.031,0.0199,0.020959883,0.000316617,0.0036765,0.0194,0.0133,0.001500641,0.004328006,0.0102,0.0079,-3.26968415319387,-3.259843263356424,-2.8949907037524594,-0.37469344944141064,-2.8845420097541004,0.0223,0.004899999999999998,0.009831764164400108,0.009883383,0.044583383000000004,0.044583383000000004,1.0
1946-01-01,18.57,0.6667,0.94,0.578003616,0.0038,0.0254,0.0301,0.0199,0.024287506,0.000316617,0.0,0.0025,0.0128,0.002646461,0.004043741,0.0711,0.0702,-3.326962484722737,-3.2595838185903268,-2.983422779082702,-0.3435397056400353,-2.9504613855292567,0.021599999999999998,0.004699999999999999,0.06836959090103188,0.07078338299999999,0.009883383,0.009883383,1.0
1946-02-01,17.28,0.6733,0.92,0.622336788,0.0038,0.0248,0.0295,0.0198,0.02704032,0.000316617,-0.0036765,0.0032,0.0034,0.005901951,0.00367128,-0.0654,-0.0701,-3.2451140468068114,-3.317111658795516,-2.9329313723149606,-0.31218267449185083,-2.8772636019434255,0.020999999999999998,0.004699999999999999,-0.06795321560322629,-0.065716617,0.07078338299999999,0.07078338299999999,1.0
1946-03-01,18.08,0.68,0.9,0.614852676,0.0038,0.0247,0.0294,0.0198,0.027944614,0.000316617,0.0073395,0.001,0.0034,0.00143252,0.003632854,0.0477,0.0447,-3.2804688357760146,-3.2352122441878945,-3.0001668706218565,-0.28030196515415834,-2.921578211017019,0.0209,0.004699999999999999,0.04628071848936715,0.047383383,-0.065716617,0.065716617,0.0
1946-04-01,18.76,0.68,0.88,0.593412971,0.0038,0.0246,0.0296,0.0207,0.028213521,0.000316617,0.0054695,-0.0135,-0.0043,0.001119423,0.003504573,0.036,0.035,-3.317389424390063,-3.2804688357760146,-3.0595603150879636,-0.25782910930209973,-2.9579853647404457,0.0208,0.005000000000000001,0.03505057694987627,0.035683383,0.047383383,0.047383383,1.0
1946-05-01,19.18,0.68,0.86,0.578010175,0.0038,0.0251,0.0302,0.0209,0.029383488,0.000316617,0.0054397,-0.0012,0.0019,0.001220766,0.003152454,0.0297,0.024,-3.339530550267277,-3.317389424390063,-3.1046909591898757,-0.23483959107740096,-2.9800409437593154,0.0213,0.0051,0.028950930793153043,0.029383383,0.035683383,0.035683383,1.0
1946-06-01,18.43,0.68,0.84,0.596731835,0.0038,0.0249,0.0303,0.0206,0.03033119,0.000316617,0.0107915,0.007,0.0019,0.00142131,0.003061925,-0.0355,-0.0378,-3.299642252493716,-3.339530550267277,-3.0883331588265097,-0.21130909366720682,-2.940494877337487,0.021099999999999997,0.005400000000000002,-0.03646201352376832,-0.035816616999999995,0.029383383,0.029383383,1.0
1946-07-01,17.96,0.6833,0.8567,0.608751737,0.0038,0.0248,0.0303,0.0209,0.036291672,0.000316617,0.0573572,-0.004,-0.0012,0.001668446,0.002614344,-0.0274,-0.0285,-3.268968340069458,-3.294801048877136,-3.0428145428861924,-0.22615379718326567,-2.9150327660305058,0.020999999999999998,0.005500000000000001,-0.028098947899866673,-0.027716617000000002,-0.035816616999999995,0.035816616999999995,0.0
1946-08-01,16.65,0.6867,0.8733,0.648554363,0.0038,0.0251,0.0303,0.0217,0.040040483,0.000316617,0.0217218,-0.0111,-0.0088,0.00188273,0.002689916,-0.0684,-0.0731,-3.188267979781959,-3.26400482622956,-2.9478863559889024,-0.2403816237930565,-2.839695771120875,0.0213,0.0052,-0.07116830785936616,-0.06871661700000001,-0.027716617000000002,0.027716617000000002,0.0
1946-09-01,14.96,0.69,0.89,0.711634381,0.0038,0.0258,0.031,0.0219,0.045376468,0.000316617,0.0115038,-0.0009,-0.0026,0.015257193,0.002606433,-0.1026,-0.1051,-3.0764436539371633,-3.1834738978172847,-2.821913788802283,-0.2545298651348806,-2.733093811113847,0.022,0.0052,-0.10857015232766912,-0.102916617,-0.06871661700000001,0.06871661700000001,0.0
1946-10-01,14.84,0.6967,0.9467,0.725391664,0.0038,0.026,0.0315,0.0216,0.044808398,0.000316617,0.0194181,0.0074,0.002,0.005762997,0.002375384,-0.0049,-0.006,-3.0587266146852983,-3.066780349492395,-2.752099263586526,-0.3066273510987723,-2.7252114412287702,0.022199999999999998,0.005500000000000001,-0.005228611248435666,-0.005216617,-0.102916617,0.102916617,0.0
1946-11-01,14.67,0.7033,1.0033,0.722699965,0.0038,0.0259,0.0317,0.022,0.044099236,0.000316617,0.0237541,-0.0054,-0.0025,0.003636374,0.002025711,-0.0026,-0.0106,-3.037776327823055,-3.049297973407399,-2.6825100252054606,-0.3552663026175945,-2.713604109512674,0.022099999999999998,0.0058,-0.0029199527575299216,-0.002916617,-0.005216617,0.005216617,0.0
1946-12-01,15.3,0.71,1.06,0.692437923,0.0038,0.0261,0.0317,0.0212,0.053595826,0.000316617,0.0077943,0.0145,0.0113,0.002582116,0.001781041,0.0473,0.0424,-3.0703431373451657,-3.0282949011016664,-2.669583920274414,-0.40075921707075185,-2.755309674631429,0.0223,0.005599999999999997,0.045898856909547946,0.046983383000000004,-0.002916617,0.002916617,0.0
1947-01-01,15.66,0.7133,1.13,0.680004434,0.0038,0.0257,0.0313,0.0214,0.048217711,0.000316617,0.0,-0.0006,0.0005,0.002044449,0.001329584,0.022,0.021,-3.0889628802608016,-3.0657060180965345,-2.628892057838408,-0.46007082242239367,-2.777881546615646,0.0219,0.005600000000000001,0.021444924894097647,0.021683382999999997,0.046983383000000004,0.046983383000000004,1.0
1947-02-01,15.43,0.7167,1.2,0.685858021,0.0038,0.0255,0.0312,0.0214,0.0503799,0.000316617,-0.001554,0.0021,0.0005,0.001366797,0.001159422,-0.0083,-0.0152,-3.069411602357333,-3.0842076265449205,-2.553992109581115,-0.5154194927762181,-2.7620589161269273,0.021699999999999997,0.0057,-0.008651203677472696,-0.008616617,0.021683382999999997,0.021683382999999997,1.0
1947-03-01,15.17,0.72,1.27,0.741534989,0.0038,0.0255,0.0315,0.0213,0.050863635,0.000316617,0.0215393,0.002,0.0067,0.002306343,0.000803646,-0.0151,-0.0178,-3.047823860332477,-3.0648177333471054,-2.480302892889941,-0.567520967442536,-2.743697872088441,0.021699999999999997,0.006000000000000002,-0.015531732693895416,-0.015416617,-0.008616617,0.008616617,0.0
1947-04-01,14.58,0.7333,1.3267,0.770042194,0.0038,0.0253,0.0316,0.0217,0.05223221,0.000316617,0.0,-0.0037,0.002,0.002249972,0.002775418,-0.0396,-0.0408,-2.9898511104628955,-3.029520177242824,-2.3969560706397783,-0.5928950398231173,-2.702350596834754,0.0215,0.0063000000000000035,-0.04072198152245394,-0.039916617,-0.015416617,0.015416617,0.0
1947-05-01,14.45,0.7467,1.3833,0.776366322,0.0038,0.0253,0.0317,0.0216,0.047192905,0.000316617,-0.0030488,0.0033,0.002,0.002486563,0.003228613,-0.001,-0.0105,-2.962786195498922,-2.971742507520993,-2.3462224656598085,-0.6165637298391136,-2.6914074561559826,0.0215,0.0063999999999999994,-0.0013170672209985741,-0.001316617,-0.039916617,0.039916617,0.0
1947-06-01,15.21,0.76,1.44,0.741116751,0.0038,0.0255,0.0321,0.0216,0.046887742,0.000316617,0.0076046,0.001,0.0004,0.001925994,0.003817236,0.054,0.0509,-2.996389951972962,-2.9451312602602013,-2.3573099926832923,-0.6390799592896695,-2.74037169179522,0.021699999999999997,0.006599999999999998,0.05227588323175554,0.053683383,-0.001316617,0.001316617,0.0
1947-07-01,15.76,0.77,1.4767,0.717327219,0.0066,0.0255,0.0318,0.0214,0.040160407,0.000549849,0.0090498,0.0063,0.002,0.001921544,0.003204943,0.0396,0.0384,-3.0188398485641406,-2.9833178704056094,-2.3676652159321416,-0.6511746326319987,-2.7734351040084624,0.0189,0.0063000000000000035,0.03828632589676971,0.039050151000000005,0.053683383,0.053683383,1.0
1947-08-01,15.32,0.78,1.5133,0.734693878,0.0075,0.0256,0.0317,0.021,0.04292842,0.000624805,0.0104557,0.0081,-0.0071,0.000831585,0.003572172,-0.0231,-0.0291,-2.9776205236109448,-3.0059364437282325,-2.3148664676016018,-0.6627540560093431,-2.7424977287516255,0.0181,0.006099999999999998,-0.023995596213862158,-0.023724804999999998,0.039050151000000005,0.039050151000000005,1.0
1947-09-01,15.11,0.79,1.55,0.740323399,0.008,0.0261,0.0323,0.0213,0.044029565,0.000666445,0.0234959,-0.0044,-0.0131,0.001333189,0.004326897,-0.0099,-0.0137,-2.951079109805718,-2.964881497833515,-2.2771018453534926,-0.6739772644522252,-2.725912290224165,0.0181,0.006200000000000001,-0.010615553877816727,-0.010566445,-0.023724804999999998,0.023724804999999998,0.0
1947-10-01,15.43,0.8067,1.57,0.722732523,0.0085,0.027,0.0335,0.0217,0.042544988,0.000708083,0.0,-0.0037,-0.0099,0.000839876,0.004313622,0.0206,0.0194,-2.9511170934142776,-2.9301602033238563,-2.2852380470148526,-0.6658790463994251,-2.743674020781362,0.0185,0.006500000000000002,0.01968285722022437,0.019891917000000002,-0.010566445,0.010566445,0.0
1947-11-01,14.99,0.8233,1.59,0.731992647,0.0092,0.0277,0.0344,0.0229,0.0459125,0.000766373,0.0057887,-0.0174,-0.0098,0.00046148,0.004494506,-0.0176,-0.0296,-2.901817936792263,-2.930748291052826,-2.243649295882366,-0.6581686409098969,-2.7111403609922187,0.0185,0.006700000000000001,-0.018522801075422618,-0.018366373000000002,0.019891917000000002,0.019891917000000002,1.0
1947-12-01,15.3,0.84,1.61,0.725325679,0.0095,0.0286,0.0352,0.0243,0.029166134,0.000791354,0.0129034,-0.0192,0.0024,0.001055066,0.004760925,0.0308,0.0253,-2.902206215543168,-2.8817366992592843,-2.251618649402018,-0.6505875661411495,-2.7276028596431825,0.0191,0.006600000000000002,0.02954415875155477,0.030008646,-0.018366373000000002,0.018366373000000002,0.0
1948-01-01,14.69,0.8433,1.6433,0.751888304,0.0097,0.0286,0.0352,0.0243,0.03115062,0.000808007,0.0113316,0.002,0.0024,0.001043369,0.004387162,-0.0377,-0.0389,-2.857599502587327,-2.898285340799931,-2.1904605749806785,-0.6671389276066483,-2.682207641443635,0.0189,0.006600000000000002,-0.039236707357861986,-0.038508007,0.030008646,0.030008646,1.0
1948-02-01,14.0,0.8467,1.6767,0.787769784,0.01,0.0285,0.0353,0.0241,0.029072983,0.000832986,-0.0084866,0.0046,0.0039,0.001750167,0.004903365,-0.0402,-0.0478,-2.805466167949164,-2.8535758285196913,-2.122229753653633,-0.6832364142955306,-2.6286945425797117,0.018500000000000003,0.006799999999999997,-0.04186298881769365,-0.041032986,-0.038508007,0.038508007,0.0
1948-03-01,15.08,0.85,1.71,0.841422122,0.01,0.0283,0.0353,0.0241,0.027164676,0.000832986,-0.002845,0.0034,0.0115,0.002048819,0.005808515,0.0814,0.077,-2.875888292077585,-2.8015762591130335,-2.1768759920652414,-0.6990123000123434,-2.6969220312012094,0.018299999999999997,0.006999999999999999,0.07742385870606568,0.080567014,-0.041032986,0.041032986,0.0
1948-04-01,15.48,0.85,1.76,0.82599302,0.01,0.0278,0.0347,0.0239,0.027519487,0.000832986,0.0141445,0.0045,0.0038,0.000512028,0.004150179,0.0308,0.0285,-2.902067797659356,-2.875888292077585,-2.1742350591115205,-0.7278327385478354,-2.7161033743640917,0.017799999999999996,0.006900000000000003,0.02950256053637119,0.029967014,0.080567014,0.080567014,1.0
1948-05-01,16.69,0.85,1.81,0.781692356,0.01,0.0276,0.0338,0.0231,0.025573223,0.000832986,0.0069979,0.0141,0.0008,0.001340526,0.00445914,0.084,0.0775,-2.977328667171519,-2.902067797659356,-2.2214828923960095,-0.7558457747755093,-2.7834725823647037,0.017599999999999998,0.006199999999999997,0.07982526375775272,0.08316701400000001,0.029967014,0.029967014,1.0
1948-06-01,16.74,0.85,1.86,0.786973504,0.01,0.0276,0.0334,0.0238,0.024368971,0.000832986,0.0069493,-0.0084,-0.0083,0.000869046,0.003144237,0.0077,0.0037,-2.980319994559104,-2.977328667171519,-2.197224577336219,-0.7830954172228849,-2.7776993298655572,0.017599999999999998,0.0058,0.006837867044517949,0.006867014,0.08316701400000001,0.08316701400000001,1.0
1948-07-01,15.85,0.8567,1.93,0.822257762,0.01,0.0281,0.0337,0.0241,0.022750385,0.000832986,0.0123883,-0.0021,-0.0052,0.002637166,0.002963176,-0.0522,-0.0531,-2.9178369803354283,-2.972468545073468,-2.105649497406495,-0.8121874829289328,-2.7134274084284753,0.018099999999999998,0.005600000000000001,-0.054444408708350885,-0.053032986000000004,0.006867014,0.006867014,1.0
1948-08-01,15.97,0.8633,2.0,0.82053822,0.0106,0.0284,0.0344,0.0242,0.019797336,0.000882943,0.0040956,0.0001,0.0055,0.00115702,0.002887863,0.0155,0.0081,-2.9177049859675814,-2.9101625240639497,-2.077564781666976,-0.8401402043006054,-2.710479574186843,0.017800000000000003,0.005999999999999998,0.014498548603180757,0.014617057,-0.053032986000000004,0.053032986000000004,0.0
1948-09-01,15.49,0.87,2.07,0.836231071,0.0109,0.0284,0.0345,0.0242,0.019688098,0.000907921,0.0,0.0014,0.0024,0.002288853,0.003053102,-0.027,-0.0311,-2.879456721762285,-2.909974029560429,-2.0126460471514998,-0.8668106746107853,-2.6686494872656814,0.0175,0.006100000000000001,-0.02827870588516376,-0.027907921,0.014617057,0.014617057,1.0
1948-10-01,16.54,0.89,2.1433,0.791905672,0.0112,0.0284,0.035,0.0243,0.018690788,0.000932898,-0.0040956,0.0007,0.0024,0.000786908,0.002189316,0.07,0.0669,-2.922315505851497,-2.856728470684729,-2.0434349922345953,-0.8788805136169012,-2.7225394903735776,0.0172,0.006600000000000002,0.06672618535270992,0.069067102,-0.027907921,0.027907921,0.0
1948-11-01,14.75,0.91,2.2167,0.870911215,0.0114,0.0284,0.0353,0.0239,0.018584243,0.000949549,-0.0068634,0.0076,0.0085,0.005997959,0.002376824,-0.0983,-0.1099,-2.78555376225707,-2.9000923690667864,-1.8952234793052543,-0.8903302829518158,-2.595932902981504,0.017,0.006899999999999996,-0.10442250693980609,-0.09924954899999999,0.069067102,0.069067102,1.0
1948-12-01,15.2,0.93,2.29,0.840947547,0.0116,0.0279,0.0353,0.0237,0.015026312,0.0009662,-0.0069109,0.0056,0.0131,0.000913859,0.00163301,0.036,0.0297,-2.793866120687066,-2.7638137756206644,-1.8927436102860824,-0.9011225104009837,-2.6135627280493487,0.016300000000000002,0.007399999999999997,0.034401410308066115,0.0350338,-0.09924954899999999,0.09924954899999999,0.0
1949-01-01,15.22,0.9467,2.32,0.832402858,0.0117,0.0271,0.0346,0.0233,0.01330503,0.000974525,-0.0013879,0.0082,0.0038,0.00128924,0.001776735,0.0027,0.0014,-2.777383378280831,-2.776068453699522,-1.8810431667553211,-0.89634021152551,-2.6025580416787926,0.015399999999999999,0.0075,0.0017223110889539295,0.0017254750000000002,0.0350338,0.0350338,1.0
1949-02-01,14.62,0.9633,2.35,0.861550907,0.0117,0.0271,0.0345,0.0231,0.017211424,0.000974525,-0.0111733,0.0049,0.0038,0.001333056,0.002169999,-0.0316,-0.0415,-2.7197808435401916,-2.7600007416520986,-1.827975126165565,-0.8918057173746267,-2.550120273356949,0.015399999999999999,0.007400000000000004,-0.033084104377022305,-0.032574525,0.0017254750000000002,0.0017254750000000002,1.0
1949-03-01,15.06,0.98,2.38,0.901750424,0.0117,0.027,0.0347,0.0227,0.014771834,0.000974525,0.0028051,0.0074,0.0007,0.001053829,0.002717067,0.034,0.0293,-2.732244929689267,-2.702593161639152,-1.8449417346883643,-0.8873031950009028,-2.567653319746443,0.0153,0.007700000000000002,0.032460725627448714,0.033025475000000006,-0.032574525,0.032574525,0.0
1949-04-01,14.74,0.9933,2.3867,0.917499713,0.0117,0.027,0.0345,0.0227,0.014255442,0.000974525,0.0013996,0.0011,0.0023,0.00052208,0.003658064,-0.0187,-0.0217,-2.697287432522017,-2.718764768132574,-1.8206532280738295,-0.8766342044481877,-2.534273642434821,0.0153,0.007500000000000003,-0.019851106228477813,-0.019674525,0.033025475000000006,0.033025475000000006,1.0
1949-05-01,14.19,1.0067,2.3933,0.948562604,0.0117,0.0271,0.0345,0.0227,0.015867906,0.000974525,-0.0013996,0.0019,0.0038,0.000952742,0.003421857,-0.0294,-0.0378,-2.645859836418711,-2.68388723200795,-1.7798643244535195,-0.8659955119651914,-2.484554351035017,0.015399999999999999,0.007400000000000004,-0.030814892469809917,-0.030374525,-0.019674525,0.019674525,0.0
1949-06-01,14.16,1.02,2.4,0.953888424,0.0117,0.0271,0.0347,0.0217,0.01519133,0.000974525,0.0013996,0.0167,0.0084,0.001598542,0.004091914,0.0017,-0.0033,-2.630618460969394,-2.6327348638757715,-1.7749523509116738,-0.8556661100577201,-2.470950814741334,0.015399999999999999,0.007600000000000003,0.0007245061767927979,0.000725475,-0.030374525,0.030374525,0.0
1949-07-01,15.04,1.0267,2.3967,0.907799,0.0102,0.0267,0.0346,0.0216,0.01804206,0.000849639,-0.0070176,0.0033,0.0099,0.000627572,0.003622809,0.0627,0.0617,-2.6843635431989115,-2.6240713129427915,-1.8366205273477247,-0.8477430158511869,-2.5200240907610936,0.0165,0.007899999999999997,0.05996356113541016,0.061850361000000006,0.000725475,0.000725475,1.0
