yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
201803,2640.87,50.0030,115.4400,-0.025459,-0.027092,0.0387,0.0464,0.0285,0.0259,0.0124,0.0170,0.001200,0.018934,0.018425,0.043713,0.433152,0.259537,0.011500,0.007700,-0.013500,0.002261,,-0.018222,0.003247,,,,,9.282913,0.004455,8.665300,,-1.493319,,,-0.010142,0.055999,,,0.238466,0.009069,0.029932,0.474987,0.249736,0.905563,0.905563,-3.158117,0.023400,0.036716,,,1.055849,,0.496686,-0.453728,4.444096
201804,2648.05,50.3321,117.7867,0.003770,0.002656,0.0385,0.0467,0.0300,-0.0177,-0.0200,0.0176,0.001400,0.019007,0.019059,0.044481,0.427316,0.258892,0.012400,0.008200,-0.002300,0.003975,,-0.018607,0.002363,,,,,6.082696,0.003602,-1.975100,,-1.445359,,,0.000430,0.056883,,,0.031244,-0.006577,-0.058204,0.464912,0.250886,0.907819,0.907819,-3.141000,0.024033,0.023753,,,1.055849,,0.522150,-0.445276,4.528077
201805,2705.27,50.6612,120.1333,0.023800,0.021317,0.0400,0.0483,0.0289,0.0164,0.0140,0.0186,0.001400,0.018727,0.019132,0.044407,0.421708,0.256213,0.010300,0.008300,-0.002400,0.004159,,-0.018934,0.000923,,,,,8.495307,0.004168,9.404800,,-1.343318,,,-0.009759,-0.023046,,,-0.010640,-0.010331,-0.008443,0.504296,0.222607,0.917312,0.917312,-3.143719,0.048931,0.019823,,,1.055849,,0.411090,-0.651557,4.717839
201806,2718.37,50.9903,122.4800,0.006840,0.005507,0.0396,0.0483,0.0291,0.0007,-0.0124,0.0190,0.001400,0.018758,0.018849,0.045056,0.416315,0.257737,0.010100,0.008700,-0.013100,0.001594,,-0.022101,0.000623,,,,,9.386702,0.003626,13.274500,,-1.413717,,,-0.002258,0.106748,,,0.082133,-0.017414,0.013810,0.491356,0.270705,0.911886,0.911886,-3.128525,0.021295,0.022110,,,1.055849,,0.306179,-0.655232,4.563479
201807,2816.29,51.4399,125.1167,0.037144,0.035970,0.0387,0.0479,0.0302,-0.0131,0.0101,0.0196,0.001600,0.018265,0.018923,0.044426,0.411135,0.246138,0.010600,0.009200,0.023200,0.000067,,-0.017096,0.000654,,,,,4.896421,0.003984,8.140900,,-1.363820,,,-0.001706,-0.057332,,,0.085255,-0.043143,-0.031553,0.470421,0.279206,0.954858,0.954858,-3.142419,0.022766,0.014577,,,1.055849,,0.194086,-0.576548,4.318018
201808,2901.52,51.8894,127.7533,0.032938,0.030647,0.0388,0.0477,0.0293,0.0152,0.0058,0.0203,0.001600,0.017884,0.018425,0.044030,0.406169,0.240928,0.009000,0.008900,-0.009400,0.000556,,-0.021451,0.000471,,,,,5.797894,0.003184,8.503000,,-1.354267,,,0.004359,-0.000572,,,0.144822,-0.009041,0.015260,0.493082,0.277257,0.975508,0.975508,-3.151379,0.031443,0.013875,,,1.055849,,0.163951,-0.620320,5.550949
201809,2913.98,52.3390,130.3900,0.005138,0.003758,0.0398,0.0488,0.0334,-0.0518,-0.0120,0.0213,0.001500,0.017961,0.018038,0.044746,0.401403,0.236434,0.012100,0.009000,0.039800,0.001162,,-0.020834,0.000230,,,,,4.468248,0.003356,7.952800,,-1.397377,,,0.004091,0.047537,,,0.277110,-0.007824,-0.022568,0.492407,0.291051,0.989336,0.989336,-3.136304,0.022590,0.014212,,,1.055849,,0.131203,-0.531800,5.400509
201810,2711.74,52.8087,131.0567,-0.068409,-0.069492,0.0414,0.0507,0.0352,-0.0204,-0.0323,0.0225,0.001900,0.019474,0.018123,0.048329,0.402946,0.249073,0.012700,0.009300,-0.011900,0.001767,,-0.021217,0.004578,,,,,9.766628,0.006164,-2.250900,,-2.017224,,,0.001718,-0.107299,,,0.145536,-0.041536,0.021050,0.486386,0.287411,0.936164,0.936164,-3.060730,0.033700,0.045072,,,0.239461,,0.324615,-0.552676,4.471734
201811,2760.17,53.2785,131.7233,0.019752,0.017259,0.0422,0.0522,0.0317,0.0505,0.0071,0.0233,0.001800,0.019303,0.019647,0.047723,0.404472,0.244950,0.008400,0.010000,-0.043400,-0.003349,,-0.024593,0.002838,,,,,12.529401,0.004334,2.732900,,-2.017999,,,0.001819,-0.222477,,,0.174892,-0.059191,-0.005535,0.454379,0.316832,0.951919,0.951919,-3.073067,0.032543,0.034747,,,0.492168,,0.364840,-0.565881,3.616953
201812,2506.85,53.7482,132.3900,-0.090646,-0.092188,0.0402,0.0513,0.0284,0.0481,0.0370,0.0237,0.001900,0.021441,0.019473,0.052811,0.405984,0.268167,0.004700,0.011100,-0.011100,-0.003194,,-0.019228,0.006793,,,,,15.472471,0.006388,-4.003400,,-2.113445,,,0.001439,-0.110870,,,0.225482,-0.029404,0.111764,0.462526,0.359961,0.869507,0.869507,-2.968937,0.026073,0.064129,,,-1.106946,,0.490086,-0.676677,3.752451
201901,2704.10,54.1444,133.0567,0.081409,0.080024,0.0393,0.0512,0.0271,0.0080,0.0277,0.0237,0.002100,0.020023,0.021599,0.049206,0.406928,0.250229,0.003400,0.011900,0.019700,0.001907,,-0.019305,0.003011,,,,,9.103385,0.004234,-3.364500,,-2.004390,,,-0.005857,0.192470,,,0.229743,-0.049156,0.052371,0.471109,0.348290,0.931836,0.931836,-3.038489,0.029771,0.024993,,,-0.837516,,0.498003,-0.606588,4.957256
201902,2784.49,54.5407,133.7233,0.031708,0.029398,0.0379,0.0495,0.0268,-0.0091,-0.0074,0.0239,0.001800,0.019587,0.020170,0.048024,0.407862,0.241382,0.002900,0.011600,0.001700,0.004227,,-0.023159,0.000532,,,,,8.737019,0.004614,10.593800,,-1.729903,,,-0.011728,0.062593,,,0.273569,-0.073969,0.021364,0.486052,0.338947,0.965992,0.965992,-3.062494,0.027900,0.019423,,,0.229426,,0.492469,-0.562871,5.096410
201903,2834.40,54.9369,134.3900,0.019531,0.018007,0.0377,0.0484,0.0257,0.0447,0.0485,0.0240,0.001900,0.019382,0.019730,0.047414,0.408787,0.244270,0.001700,0.010700,0.003800,0.005641,,-0.023231,0.001107,,,,,4.635274,0.003873,4.878300,,-1.789185,,,-0.012302,0.052089,,,0.213496,-0.027910,-0.032968,0.496050,0.349857,0.966464,0.966464,-3.074215,0.026408,0.016720,,,1.055849,,0.327768,-0.608856,5.234196
201904,2945.83,55.3170,134.6833,0.040629,0.039469,0.0369,0.0470,0.0253,-0.0126,-0.0089,0.0238,0.002100,0.018778,0.019516,0.045720,0.410719,0.238168,0.001500,0.010100,0.003700,0.005295,,-0.021700,0.000374,,,,,5.974257,0.004410,9.906300,,-1.753534,,,-0.018451,0.060475,,,0.114542,-0.056576,0.000021,0.473709,0.349215,0.991223,0.991223,-3.110205,0.024648,0.015880,,,1.055849,,0.195371,-0.614836,3.991717
201905,2752.06,55.6972,134.9767,-0.063187,-0.065503,0.0367,0.0463,0.0240,0.0530,0.0376,0.0235,0.002100,0.020238,0.018907,0.049046,0.412643,0.255232,0.000500,0.009600,-0.015400,0.002129,,-0.020358,0.001832,,,,,15.318520,0.004482,6.732100,,-1.818354,,,-0.017729,-0.161993,,,0.227950,-0.092927,-0.046556,0.480869,0.351409,0.924954,0.924954,-3.038720,0.027717,0.031366,,,0.239461,,0.289308,-0.773536,3.666565
201906,2941.76,56.0773,135.2700,0.069561,0.068056,0.0342,0.0446,0.0207,0.0104,0.0337,0.0217,0.001800,0.019062,0.020376,0.045983,0.414558,0.238105,-0.001000,0.010400,0.023300,0.000199,,-0.012538,0.001065,,,,,9.486640,0.003695,9.148100,,-1.894395,,,-0.017179,0.088054,,,0.097270,-0.099266,-0.000106,0.475203,0.284451,0.991486,0.991486,-3.099979,0.023419,0.022333,,,1.055849,,0.268461,-0.733314,3.726991
201907,2980.38,56.4580,134.4800,0.014603,0.013367,0.0329,0.0428,0.0206,0.0024,0.0084,0.0210,0.001900,0.018943,0.019192,0.045122,0.419825,0.235763,-0.000400,0.009900,0.006000,0.001671,,-0.012604,0.000594,,,,,10.002487,0.004511,14.865800,,-1.704960,,,-0.023093,0.005670,,,0.106121,-0.055539,-0.027606,0.469910,0.279760,0.981911,0.981911,-3.118781,0.027263,0.022568,,,1.055849,,0.289279,-0.682906,3.575841
201908,2926.46,56.8388,133.6900,-0.016085,-0.018377,0.0298,0.0387,0.0163,0.0797,0.0738,0.0195,0.001600,0.019422,0.019071,0.045683,0.425153,0.239879,-0.003200,0.008900,-0.005900,-0.000051,,-0.010142,0.004318,,,,,15.323647,0.004402,-2.368400,,-1.856021,,,-0.016178,-0.059115,,,0.107414,-0.044919,-0.045042,0.473195,0.283275,0.965062,0.965062,-3.102194,0.036255,0.031111,,,1.055849,,0.404946,-0.661436,3.089078
201909,2976.74,57.2195,132.9000,0.018791,0.017272,0.0303,0.0391,0.0170,-0.0192,-0.0190,0.0189,0.001800,0.019222,0.019552,0.044646,0.430546,0.235302,-0.001900,0.008800,0.000200,0.000783,,-0.010838,0.000605,,,,,10.143729,0.003873,13.096100,,-1.720047,,,-0.019967,-0.017796,,,0.008394,-0.059458,-0.003984,0.442218,0.272753,0.983832,0.983832,-3.125844,0.036670,0.024792,,,1.055849,,0.396092,-0.684870,3.120443
201910,3037.56,57.5599,135.0900,0.021621,0.020441,0.0301,0.0392,0.0171,-0.0052,0.0006,0.0165,0.001500,0.018949,0.019337,0.044473,0.426085,0.234176,0.000600,0.009100,0.005800,0.002286,,-0.013157,0.001510,,,,,5.158326,0.003975,2.441500,,-1.643123,,,-0.029170,-0.001294,,,0.010440,-0.048203,-0.035536,0.483861,0.286364,0.988562,0.988562,-3.129824,0.028802,0.016567,,,1.055849,,0.429979,-0.610937,3.077505
201911,3140.98,57.9003,137.2800,0.036206,0.033979,0.0306,0.0394,0.0181,-0.0059,0.0014,0.0154,0.001200,0.018434,0.019061,0.043706,0.421768,0.225785,0.002700,0.008800,0.007300,-0.000536,,-0.007796,0.000306,,,,,6.033072,0.002933,9.763300,,-1.570026,,,-0.024307,0.039430,,,0.030768,-0.076589,0.035172,0.515626,0.300170,0.996002,0.996002,-3.148206,0.030581,0.016187,,,1.055849,,0.231846,-0.756216,3.325439
201912,3230.78,58.2406,139.4700,0.029787,0.028136,0.0301,0.0388,0.0186,-0.0253,-0.0089,0.0154,0.001400,0.018027,0.018542,0.043169,0.417585,0.221932,0.003200,0.008700,0.016400,-0.000910,,-0.007199,0.000502,,,,,7.751521,0.003775,9.676300,,-1.505646,,,-0.026984,0.098486,,,-0.179517,-0.057836,0.010359,0.502353,0.304429,0.996271,0.996271,-3.161058,0.040853,0.017853,,,1.055849,,0.250595,-0.773385,3.119565
202001,3225.52,58.6873,131.7567,0.000108,-0.001129,0.0294,0.0377,0.0176,0.0632,0.0519,0.0152,0.001300,0.018195,0.018165,0.040848,0.445422,0.224150,0.002400,0.008300,-0.011300,0.003880,,-0.007694,0.001119,,,,,15.042850,0.003908,19.774000,,-1.650317,,,-0.033577,-0.155861,,,0.026467,0.006161,-0.074300,0.493117,0.304965,0.962789,0.962789,-3.215340,0.040508,0.031778,,,1.055849,,0.212878,-0.871562,2.977815
202002,2954.22,59.1339,124.0433,-0.081872,-0.084080,0.0278,0.0361,0.0150,0.0588,0.0280,0.0152,0.001200,0.020017,0.018333,0.041989,0.476720,0.249262,-0.000200,0.008300,-0.030800,0.002741,,-0.005560,0.004777,,,,,34.836102,0.007185,81.561300,,-1.829006,,,-0.030919,-0.131885,,,0.152649,0.020494,-0.208853,0.472949,0.299686,0.859836,0.859836,-3.185248,0.039342,0.170954,,,0.508891,,0.422829,-0.895319,3.292550
202003,2584.59,59.5806,116.3300,-0.121997,-0.123686,0.0302,0.0429,0.0087,0.0625,-0.0351,0.0029,0.001200,0.023052,0.020168,0.045009,0.512169,0.302505,0.005800,0.012700,-0.097600,-0.002176,,-0.007700,0.073153,,,,,104.550751,0.017962,-403.402100,,-2.812418,,,-0.072364,-0.542449,,,0.218125,-0.076396,0.033421,0.404300,0.316271,0.741662,0.741662,-3.109554,0.077883,0.232435,,,-2.417276,,0.701496,-0.820598,3.388363
202004,2912.43,59.6149,110.6300,0.128890,0.127653,0.0243,0.0413,0.0066,0.0082,0.0347,0.0014,0.000000,0.020469,0.023066,0.037985,0.538867,0.272329,0.005200,0.017000,0.026500,-0.006687,,-0.010538,0.014308,,,,,61.057369,0.011242,-18.995000,,-2.255819,,,-0.215040,-0.080078,,,0.544488,-0.078264,0.068014,0.394100,0.327613,0.823843,0.823843,-3.277130,0.072982,0.098502,,,-2.681880,,0.691076,-0.701555,3.944379
202005,3044.31,59.6491,104.9300,0.047818,0.045587,0.0250,0.0395,0.0067,-0.0097,0.0084,0.0013,0.000100,0.019594,0.020481,0.034468,0.568466,0.261199,0.005400,0.014500,0.018100,0.000020,,-0.014967,0.004072,,,,,33.734470,0.006638,17.214800,,-2.204036,,,-0.200087,0.883758,,,0.116857,-0.005203,0.025253,0.393220,0.341515,0.858947,0.858947,-3.374414,0.043289,0.064442,,,-0.852371,,0.673092,-0.933435,5.102150
202006,3100.29,59.6834,99.2300,0.020348,0.018885,0.0244,0.0364,0.0073,0.0023,0.0146,0.0016,0.000100,0.019251,0.019605,0.032007,0.601465,0.256850,0.005700,0.012000,0.012300,0.005472,,-0.016845,0.007209,,,,,46.843746,0.008796,13.934200,,-2.352057,,,-0.136939,0.106509,,,0.039090,-0.069087,-0.103961,0.452407,0.322325,0.873490,0.873490,-3.449084,0.038772,0.074950,,,0.781623,,0.500444,-1.109695,5.397099
202007,3271.12,59.4060,98.8933,0.056910,0.055682,0.0214,0.0331,0.0062,0.0287,0.0610,0.0013,0.000100,0.018161,0.019161,0.030232,0.600708,0.250869,0.004900,0.011700,0.032300,0.005058,,-0.011998,0.001608,,,,,30.381235,0.005751,25.200000,,-2.006155,,,-0.101886,0.021645,,,0.064953,-0.027219,0.068836,0.443276,0.300834,0.894316,0.894316,-3.505027,0.042704,0.047411,,,1.055849,,0.367448,-1.120043,5.718523
202008,3500.31,59.1286,98.5567,0.072068,0.070308,0.0225,0.0327,0.0065,-0.0349,-0.0488,0.0010,0.000100,0.016892,0.018076,0.028157,0.599945,0.233205,0.005500,0.010200,-0.013900,0.003153,,-0.008504,0.000743,,,,,29.529877,0.006181,49.097400,,-1.901992,,,-0.092804,0.062064,,,0.052450,-0.013840,0.079696,0.465626,0.355317,0.962054,0.962054,-3.576454,0.041058,0.053654,,,1.055849,,0.323716,-1.257765,5.636201
202009,3363.00,58.8512,98.2200,-0.038151,-0.039366,0.0231,0.0336,0.0068,0.0080,0.0041,0.0011,0.000100,0.017500,0.016813,0.029206,0.599178,0.238648,0.005700,0.010500,-0.003900,0.001393,,-0.005698,0.004907,,,,,30.648602,0.008935,10.045000,,-1.998845,,,-0.093811,-0.059610,,,-0.001857,-0.016043,-0.028341,0.420436,0.355216,0.940114,0.940114,-3.540156,0.035129,0.065249,,,1.055849,,0.293688,-1.287119,5.615525
202010,3269.96,58.6604,96.8567,-0.026409,-0.027507,0.0235,0.0344,0.0079,-0.0238,-0.0190,0.0010,0.000100,0.017939,0.017443,0.029620,0.605642,0.250175,0.006900,0.010900,0.004800,0.000415,,-0.001895,0.003661,,,,,78.324974,0.009327,88.360400,,-1.977776,,,-0.087827,-0.111305,,,0.126415,0.001841,-0.052857,0.431143,0.368981,0.896796,0.896796,-3.527170,0.040407,0.130199,,,1.055849,,0.375469,-1.300888,5.480926
202011,3621.63,58.4696,95.4933,0.109404,0.107624,0.0230,0.0330,0.0087,0.0093,0.0509,0.0009,0.000100,0.016145,0.017881,0.026368,0.612290,0.223696,0.007800,0.010000,0.041600,-0.000611,,-0.005262,0.002492,,,,,19.449568,0.004049,-1.877700,,-1.946437,,,-0.084013,0.273238,,,0.130964,0.002914,0.074703,0.413482,0.373798,0.986434,0.986434,-3.644285,0.055917,0.043597,,,1.055849,,0.359057,-1.323175,5.985571
202012,3756.07,58.2788,94.1300,0.041572,0.040137,0.0226,0.0316,0.0093,-0.0115,0.0000,0.0009,0.000100,0.015516,0.016092,0.025061,0.619131,0.216622,0.008400,0.009000,0.011500,0.000941,,-0.000098,0.000678,,,,,29.987631,0.005314,31.623700,,-1.986288,,,-0.071792,0.064843,,,0.230016,-0.009977,0.054564,0.456954,0.339308,1.000000,1.000000,-3.695709,0.039381,0.042189,,,1.055849,,0.263884,-1.481539,6.401161
202101,3714.24,58.0637,105.4867,-0.010052,-0.011090,0.0245,0.0324,0.0108,-0.0304,-0.0331,0.0008,0.000000,0.015633,0.015459,0.028401,0.550436,0.221129,0.010000,0.007900,-0.002700,0.004254,,0.002697,0.002078,,,,,54.641747,0.008466,72.164500,,-2.214943,,,-0.066199,0.080779,,,0.193312,0.015570,0.010141,0.464565,0.288441,0.961339,0.961339,-3.572087,0.131862,0.083226,,,1.055849,,0.198052,-1.405737,5.467714
202102,3811.15,57.8485,116.8433,0.026104,0.024631,0.0270,0.0342,0.0126,-0.0581,-0.0402,0.0004,0.000000,0.015179,0.015575,0.030658,0.495095,0.214340,0.012200,0.007200,0.017900,0.005474,,0.007014,0.001501,,,,,33.502934,0.005597,48.107200,,-2.295437,,,-0.100824,0.217516,,,0.390778,0.048827,-0.076881,0.462045,0.253476,0.967790,0.967790,-3.497374,0.064281,0.062675,,,1.055849,,0.213100,-1.838682,4.278652
202103,3972.89,57.6334,128.2000,0.043314,0.041970,0.0304,0.0374,0.0161,-0.0322,-0.0330,0.0003,0.000000,0.014507,0.015122,0.032269,0.449558,0.193837,0.015800,0.007000,-0.000800,0.007083,,0.015718,0.002473,,,,,16.254496,0.004147,5.916800,,-2.284487,,,-0.073679,-0.068786,,,0.642595,0.043700,0.002834,0.432751,0.264162,0.994278,0.994278,-3.449629,0.051492,0.029201,,,1.055849,,0.251886,-1.919646,5.373486
202104,4181.17,57.7106,138.3867,0.053904,0.052991,0.0290,0.0360,0.0164,0.0238,0.0222,0.0002,0.000000,0.013803,0.014526,0.033098,0.417024,0.188726,0.016200,0.007000,-0.001600,0.008219,,0.020054,0.001059,,,,,17.380941,0.003387,21.704300,,-1.591886,,,-0.072851,0.074713,,,-0.447968,0.027663,-0.001763,0.416048,0.251938,0.990473,0.990473,-3.424562,0.036044,0.029798,,,1.055849,,0.237393,-1.763408,4.954825
202105,4204.11,57.7878,148.5733,0.006208,0.004737,0.0296,0.0362,0.0162,0.0001,0.0045,0.0002,0.000000,0.013746,0.013821,0.035340,0.388952,0.185148,0.016000,0.006600,0.004400,0.008017,,0.017464,0.001496,,,,,13.295706,0.002793,8.774900,,-1.481640,,,-0.064774,0.043095,,,0.138215,0.035727,-0.031680,0.448095,0.257555,0.992860,0.992860,-3.358809,0.042452,0.023631,,,1.055849,,0.266839,-1.696139,5.151947
202106,4297.50,57.8650,158.7600,0.023682,0.022564,0.0279,0.0344,0.0152,0.0284,0.0442,0.0004,0.000000,0.013465,0.013764,0.036942,0.364481,0.185293,0.014800,0.006500,0.015800,0.009291,,0.017255,0.000607,,,,,12.243721,0.003155,14.633900,,-1.375354,,,-0.060707,0.110072,,,0.442781,0.028955,0.000091,0.431004,0.307171,0.992085,0.992085,-3.313481,0.047295,0.018816,,,1.055849,,0.245316,-1.725409,4.903622
202107,4395.26,58.3282,164.2967,0.024305,0.023309,0.0257,0.0324,0.0132,0.0305,0.0239,0.0005,0.000000,0.013271,0.013573,0.037380,0.355017,0.182996,0.012700,0.006700,-0.006600,0.004811,,0.016079,0.001124,,,,,16.371597,0.003369,17.676600,,-1.350664,,,-0.057089,0.004211,,,0.511346,0.015335,-0.016181,0.475311,0.347790,0.994058,0.994058,-3.299722,0.038072,0.026516,,,1.055849,,0.256638,-1.745910,4.213512
202108,4522.68,58.7913,169.8333,0.030600,0.029205,0.0255,0.0324,0.0128,-0.0035,-0.0045,0.0005,0.000000,0.012999,0.013376,0.037551,0.346171,0.180795,0.012300,0.006900,-0.001000,0.002066,,0.014846,0.000602,,,,,13.300282,0.002816,17.450900,,-1.372399,,,-0.057913,-0.071960,,,0.351714,0.049582,0.020091,0.452730,0.356512,0.992571,0.992571,-3.294761,0.022097,0.021794,,,1.055849,,0.199031,-1.758543,4.652412
202109,4307.54,59.2545,175.3700,-0.046077,-0.047152,0.0253,0.0323,0.0137,-0.0250,-0.0194,0.0004,0.000000,0.013756,0.013102,0.040712,0.337883,0.188898,0.013300,0.007000,0.005600,0.002716,,0.015598,0.001393,,,,,26.239740,0.005249,31.560300,,-1.377918,,,-0.068986,0.095759,,,0.454332,0.006885,-0.073921,0.451915,0.368757,0.949994,0.949994,-3.214831,0.034246,0.047692,,,1.055849,,0.249149,-1.760424,4.919234
202110,4605.38,59.6354,182.8700,0.070510,0.069627,0.0268,0.0335,0.0158,0.0051,0.0159,0.0005,0.000000,0.012949,0.013844,0.039708,0.326108,0.178480,0.015300,0.006700,0.010800,0.008308,,0.013368,0.001151,,,,,11.589758,0.002882,10.706100,,-1.285429,,,-0.055915,0.111599,,,0.497609,0.016902,0.010243,0.460716,0.380401,1.000000,1.000000,-3.241936,0.026553,0.023831,,,1.055849,,0.245633,-1.723666,5.594355
202111,4567.00,60.0162,190.3700,-0.007256,-0.008666,0.0262,0.0328,0.0156,0.0210,0.0094,0.0005,0.000100,0.013141,0.013032,0.041684,0.315261,0.185394,0.015100,0.006600,-0.011600,0.004913,,0.015640,0.001327,,,,,39.549934,0.006466,50.648600,,-1.438358,,,-0.047404,-0.208089,,,0.529731,0.027792,-0.053294,0.468490,0.418462,0.946517,0.946517,-3.193227,0.035130,0.062986,,,1.055849,,0.247123,-1.820190,4.653923
202112,4766.18,60.3971,197.8700,0.043485,0.042285,0.0265,0.0330,0.0147,-0.0110,-0.0129,0.0006,0.000000,0.012672,0.013225,0.041515,0.305236,0.175932,0.014100,0.006500,-0.001900,0.003073,,0.012970,0.002518,,,,,12.699518,0.003590,2.825500,,-1.277660,,,-0.048684,0.136446,,,0.449429,0.024583,0.007070,0.435896,0.467788,0.995880,0.995880,-3.196435,0.039192,0.024679,,,1.055849,,0.251053,-1.886112,4.601180
202201,4515.55,60.9214,197.8833,-0.052243,-0.053087,0.0293,0.0358,0.0176,-0.0189,-0.0337,0.0015,0.000000,0.013491,0.012782,0.043823,0.307865,0.181973,0.016100,0.006500,-0.014718,0.008415,,0.011640,0.002780,,,,,,0.005405,7.585700,,-1.277215,,,-0.049038,0.172052,,,0.614505,0.039533,0.133348,0.389647,0.454546,0.954679,0.954679,-3.145052,0.067198,0.055022,,,0.810466,,0.276435,-1.859559,4.252363
202202,4373.94,61.4457,197.8967,-0.029293,-0.030700,0.0325,0.0397,0.0193,-0.0066,-0.0200,0.0033,0.000000,0.014048,0.013608,0.045244,0.310494,0.188627,0.016000,0.007200,-0.013414,0.009134,,0.008487,0.003676,,,,,,0.005969,34.936500,,-1.241030,,,-0.043367,0.085876,,,0.488875,0.022316,0.117103,0.426930,0.460393,0.921003,0.921003,-3.114791,0.029308,0.075131,,,-0.812328,,0.309690,-1.656569,4.373775
202203,4530.41,61.9700,197.9100,0.037925,0.036605,0.0343,0.0429,0.0213,-0.0311,-0.0252,0.0044,0.000100,0.013679,0.014168,0.043685,0.313122,0.206921,0.016900,0.008600,0.005920,0.013351,,-0.001122,0.004747,,,,,,0.005660,-2.224900,,-1.183753,,,-0.035817,0.047639,,,0.522834,0.008252,-0.045893,0.441184,0.456051,0.942355,0.942355,-3.151832,0.031019,0.039258,,,-0.303000,,0.338479,-1.529105,4.970919
202204,4131.93,62.6532,196.0267,-0.087576,-0.088393,0.0376,0.0466,0.0275,-0.0310,-0.0547,0.0076,0.000100,0.015163,0.013829,0.047442,0.319616,0.217595,0.019900,0.009000,-0.023701,0.005583,,-0.005663,0.004927,,,,,,0.007754,66.619800,,-1.151554,,,-0.034125,0.043977,,,0.936740,0.005053,-0.016097,0.456931,0.466457,0.896128,0.896128,-3.075378,0.044589,0.098759,,,-2.681880,,0.386342,-1.868615,4.506512
202205,4132.15,63.3364,194.1433,0.000374,-0.001355,0.0413,0.0512,0.0290,0.0018,0.0093,0.0098,0.000300,0.015328,0.015329,0.046984,0.326235,0.217510,0.019200,0.009900,0.007510,0.011024,,-0.003372,0.007760,,,,,,0.005933,-10.717200,,-1.288885,,,-0.034042,0.095329,,,0.342592,-0.001266,-0.054706,0.419201,0.461682,0.896479,0.896479,-3.086544,0.050191,0.063961,,,-2.175506,,0.442829,-1.687257,3.829823
202206,3785.38,64.0196,192.2600,-0.081683,-0.083126,0.0424,0.0527,0.0314,-0.0088,-0.0280,0.0149,0.000600,0.016912,0.015493,0.050790,0.332985,0.233162,0.016500,0.010300,-0.019203,0.013736,,-0.004815,0.007203,,,,,,0.009185,6.180800,,-1.212001,,,-0.035967,-0.061132,,,0.259105,-0.003305,0.014190,0.443858,0.487224,0.836297,0.836297,-3.010970,0.040953,0.073418,,,-2.681880,,0.504589,-1.626255,3.249042
202207,4130.29,64.4525,190.5333,0.093766,0.092675,0.0406,0.0521,0.0290,0.0159,0.0324,0.0223,0.000800,0.015605,0.017027,0.046131,0.338274,0.218470,0.006700,0.011500,0.016432,-0.000118,,-0.006120,0.003188,,,,,,0.005737,4.883700,,-0.995084,,,-0.034277,-0.058425,,,0.081009,0.010498,0.043601,0.425828,0.473728,0.892539,0.892539,-3.104863,0.039742,0.040164,,,-1.912244,,0.495079,-1.580412,3.097232
202208,3955.00,64.8854,188.8067,-0.040295,-0.042052,0.0407,0.0515,0.0290,-0.0248,-0.0293,0.0263,0.001900,0.016406,0.015710,0.047739,0.343661,0.227724,0.002700,0.010800,-0.004517,-0.000354,,-0.009731,0.003349,,,,,,0.008917,31.550300,,-1.082539,,,-0.033638,-0.111670,,,0.268777,0.005252,-0.031987,0.472782,0.443027,0.856270,0.856270,-3.070600,0.031292,0.059213,,,-2.681880,,0.479721,-1.721084,3.724190
202209,3585.62,65.3183,187.0800,-0.091495,-0.092876,0.0459,0.0569,0.0352,-0.0345,-0.0526,0.0313,0.001900,0.018217,0.016515,0.052175,0.349146,0.249801,0.003900,0.011000,-0.018018,0.002151,,-0.011291,0.004934,,,,,,0.009715,37.417700,,-1.079288,,,-0.030651,-0.112271,,,0.203001,-0.014312,-0.084005,0.450731,0.457549,0.780592,0.780592,-2.987745,0.028231,0.092488,,,-2.681880,,0.451283,-1.806069,3.753479
